[1] = {502, 6, 315.85800170898, -1769.4300537109, 4.6223998069763, 'Beach Avenue', 1000000},
[2843] = {3420, 13, 1439.6899414063, 1951.25, 11.460900306702, 'Flower St.', 190000},
[2844] = {3421, 13, 1462.3100585938, 1949.8100585938, 11.468299865723, 'Flower St.', 190000},
[2845] = {3422, 13, 1464.5, 1920.0200195313, 11.460900306702, 'Flower St.', 190000},
[2846] = {3423, 13, 1464.5, 1895.0600585938, 11.460900306702, 'Flower St.', 1},
[2847] = {3424, 13, 1309.3100585938, 1931.25, 11.460900306702, 'Oliva St.', 190000},
[2848] = {3425, 19, 1336.4100341797, 1931.7299804688, 11.460900306702, 'Oliva St.', 180000},
[2849] = {3426, 13, 1319.3000488281, 2005.6199951172, 11.460900306702, 'Oliva St.', 190000},
[2850] = {3427, 19, 1320.1199951172, 1976.1400146484, 11.468799591064, 'Oliva St.', 180000},
[2851] = {3428, 19, 1320.5500488281, 2028.1099853516, 11.468299865723, 'Oliva St.', 180000},
[2852] = {3429, 19, 984.46997070313, 2343.7199707031, 11.468799591064, 'Vignes St.', 175000},
[2853] = {3430, 2, 2415.4499511719, -52.282199859619, 28.153499603271, 'Cleveland St.', 220000},
[2854] = {3431, 2, 2392.3400878906, -54.958000183105, 28.153600692749, 'Cleveland St.', 220000},
[2855] = {3432, 2, 2367.3500976563, -49.106399536133, 28.153499603271, 'Cleveland St.', 220000},
[2856] = {3433, 2, 2270.5, -7.5, 28.153499603271, 'Cleveland St.', 220000},
[2857] = {3434, 2, 2245.4399414063, -1.660159945488, 28.153600692749, 'Cleveland St.', 220000},
[2858] = {3435, 2, 2197.2800292969, -60.742198944092, 28.153499603271, 'Cleveland St.', 220000},
[2859] = {3436, 2, 2199.9599609375, -37.288101196289, 28.153499603271, 'Cleveland St.', 220000},
[2860] = {3437, 2, 2245.3000488281, -122.28199768066, 28.153499603271, 'Cleveland St.', 220000},
[2861] = {3438, 2, 2272.4099121094, -119.13400268555, 28.153499603271, 'Cleveland St.', 220000},
[2862] = {3439, 2, 2293.7199707031, -124.96199798584, 28.153499603271, 'Cleveland St.', 220000},
[2863] = {3440, 2, 2322.3100585938, -124.96199798584, 28.153600692749, 'Cleveland St.', 220000},
[2864] = {3441, 2, 2203.1101074219, -89.301803588867, 28.153499603271, 'Cleveland St.', 220000},
[2865] = {3442, 2, 2398.3100585938, 111.7620010376, 28.441600799561, 'Cain Street', 220000},
[2866] = {3443, 2, 2363.9899902344, 116.21900177002, 28.441600799561, 'Cain Street', 220000},
[2867] = {3444, 2, 2373.8500976563, -8.6152296066284, 28.441600799561, 'Hunter St.', 220000},
[2868] = {3445, 2, 2363.9899902344, 142.13000488281, 28.441600799561, 'Cain Street', 220000},
[2869] = {3446, 2, 2364, 166.17999267578, 28.441600799561, 'Cain Street', 220000},
[2870] = {3447, 2, 2411.2199707031, -5.6093797683716, 27.683500289917, 'Hunter St.', 220000},
[2871] = {3448, 2, 2363.9899902344, 187.19200134277, 28.441600799561, 'Cain Street', 220000},
[2872] = {3449, 2, 2373.919921875, 22.034200668335, 28.441600799561, 'Hunter St.', 220000},
[2873] = {3450, 2, 2417.0100097656, 17.839799880981, 27.683500289917, 'Hunter St.', 220000},
[2874] = {3451, 13, 2323.8500976563, 191.03799438477, 28.441600799561, 'Cain Street', 255000},
[2875] = {3452, 2, 2373.8500976563, 42.237300872803, 28.441600799561, 'Hunter St.', 220000},
[2876] = {3453, 17, -2634.8999023438, 239.76600646973, 4.5656399726868, 'Hot Avenue', 170000},
[2877] = {3454, 13, -2303.3999023438, 656.73498535156, 45.332099914551, 'San Pedro Ave', 170000},
[2878] = {3455, 13, -2321.6999511719, 656.73498535156, 41.979400634766, 'San Pedro Ave', 170000},
[2879] = {3456, 13, -2340.1101074219, 656.73602294922, 38.388198852539, 'San Pedro Ave', 170000},
[2880] = {3457, 13, -2358.4899902344, 656.73400878906, 35.171901702881, 'San Pedro Ave', 170000},
[2881] = {3458, 31, -1732.3000488281, 1115.5200195313, 45.445301055908, 'Laurel Canyon Boulevard', 200000},
[2882] = {3459, 9, -1776.1199951172, 1115.5300292969, 45.445301055908, 'Laurel Canyon Boulevard', 200000},
[2883] = {3460, 13, -1728.3399658203, 1138.9200439453, 38.574100494385, 'Lombard St', 200000},
[2884] = {3461, 19, -1728.3299560547, 1158.9699707031, 30.438400268555, 'Lombard St', 200000},
[2885] = {3462, 25, -1742.7700195313, 1174.0300292969, 25.125, 'Wheat Street', 1},
[2886] = {3463, 30, -1761.0100097656, 1174.0899658203, 25.125, 'Wheat Street', 200000},
[2887] = {3464, 31, -1780.0999755859, 1158.7399902344, 30.451900482178, 'Loyd Street', 200000},
[2888] = {3465, 32, -1780.0999755859, 1138.8399658203, 38.582401275635, 'Loyd Street', 200000},
[2889] = {3466, 32, -1831.6999511719, 1165.8399658203, 33.686599731445, 'Wheat Street', 200000},
[2890] = {3467, 31, -1852.3399658203, 1162.2099609375, 40.942901611328, 'Wheat Street', 200000},
[2891] = {3468, 26, -1872.0699462891, 1146.6300048828, 45.445301055908, 'Wheat Street', 180000},
[2892] = {3469, 27, -1872.0699462891, 1125.3900146484, 45.445301055908, 'Wheat Street', 180000},
[2893] = {3470, 27, -1842.3900146484, 1115.5200195313, 45.445301055908, 'Hawk St', 180000},
[2894] = {3471, 27, -1860.8399658203, 1115.5100097656, 45.445301055908, 'Hawk St', 180000},
[2895] = {3472, 31, -1820.8100585938, 1117.0600585938, 46.427398681641, 'Hawk St', 250000},
[2896] = {3473, 31, -2018.5400390625, 832.02099609375, 45.445301055908, 'Liverpool Rd', 250000},
[2897] = {3474, 30, -2018.5500488281, 849.48400878906, 45.448398590088, 'Liverpool Rd', 1},
[2898] = {3475, 25, -2018.5500488281, 865.625, 45.445301055908, 'Liverpool Rd', 1},
[2899] = {3476, 25, -2016.3499755859, 897.44799804688, 45.445301055908, 'Liverpool Rd', 200000},
[2900] = {3477, 17, -2018.3000488281, 970.10498046875, 45.445301055908, 'Liverpool Rd', 150000},
[2901] = {3478, 19, -2018.3000488281, 982.79699707031, 47.685298919678, 'Liverpool Rd', 180000},
[2902] = {3479, 21, -2018.3000488281, 999.95599365234, 50.777900695801, 'Liverpool Rd', 180000},
[2903] = {3480, 26, -2018.2399902344, 1017.049987793, 53.873100280762, 'Liverpool Rd', 180000},
[2904] = {3481, 26, -2034.2700195313, 901.46997070313, 50.488700866699, 'Oakwood Ave', 180000},
[2905] = {3482, 21, -2075.0900878906, 898.64001464844, 64.132797241211, 'Oakwood Ave', 180000},
[2906] = {3483, 21, -2084.6499023438, 898.63897705078, 64.132797241211, 'Oakwood Ave', 180000},
[2907] = {3484, 32, -2099.4299316406, 897.3740234375, 76.710899353027, 'Oakwood Ave', 250000},
[2908] = {3485, 31, -2129.2700195313, 894.76599121094, 80, 'Peters Street', 200000},
[2909] = {3486, 13, -2222.3500976563, 1163.75, 55.726600646973, 'Calton Heights Street', 210000},
[2910] = {3487, 13, -2205.8100585938, 1163.75, 55.726600646973, 'Calton Heights Street', 210000},
[2911] = {3488, 31, -2189.3000488281, 1163.75, 55.726600646973, 'Calton Heights Street', 210000},
[2912] = {3489, 31, -2172.7099609375, 1163.75, 55.726600646973, 'Calton Heights Street', 210000},
[2913] = {3490, 32, -2102.5400390625, 1159.8299560547, 53.265598297119, 'Calton Heights Street', 250000},
[2914] = {3491, 32, -2084.2800292969, 1159.8299560547, 49.953098297119, 'Calton Heights Street', 250000},
[2915] = {3492, 17, -2065.8601074219, 1159.8299560547, 46.648399353027, 'Calton Heights Street', 180000},
[2916] = {3493, 17, -1997.6700439453, 1190.5300292969, 45.445301055908, 'Calton Heights Street', 180000},
[2917] = {3494, 13, -1982.4499511719, 1190.5500488281, 45.445301055908, 'Calton Heights Street', 230000},
[2918] = {3495, 6, -1929.8800048828, 1190.5400390625, 45.445301055908, 'Calton Heights Street', 1},
[2919] = {3496, 7, -1915.5400390625, 1190.5300292969, 45.452701568604, 'Calton Heights Street', 190000},
[2920] = {3497, 9, -2084.669921875, 1232.7700195313, 25.877700805664, 'Calton Heights Alley', 190000},
[2921] = {3498, 12, -2061.6499023438, 1232.7800292969, 31.448999404907, 'Calton Heights Alley', 170000},
[2922] = {3499, 14, -2043.8399658203, 1232.6099853516, 31.648399353027, 'Calton Heights Alley', 150000},
[2923] = {3500, 16, -2026.0600585938, 1232.7600097656, 31.648399353027, 'Calton Heights Alley', 170000},
[2924] = {3501, 18, -1997.2900390625, 1222.5999755859, 31.786199569702, 'Calton Heights Alley', 170000},
[2925] = {3502, 23, -1939.3599853516, 1227.5899658203, 31.647399902344, 'Calton Heights Alley', 120000},
[2926] = {3503, 24, -1955.4300537109, 1222.4499511719, 31.795400619507, 'Calton Heights Alley', 120000},
[2927] = {3504, 23, -1970.3100585938, 1222.4499511719, 31.795400619507, 'Calton Heights Alley', 120000},
[2928] = {3505, 31, -2043.7299804688, 1261.4100341797, 9.2012701034546, 'Calton Heights Street', 250000},
[2929] = {3506, 31, -2024.4599609375, 1275.9100341797, 7.1875, 'Calton Heights Street', 250000},
[2930] = {3507, 13, -2029, 1275.9100341797, 7.1875, 'Calton Heights Street', 200000},
[2931] = {3508, 30, -1997.4100341797, 1272.9799804688, 7.6041898727417, 'Calton Heights Street', 200000},
[2932] = {3509, 31, -1970.3199462891, 1272.9799804688, 7.6040301322937, 'Calton Heights Street', 200000},
[2933] = {3510, 32, -1955.4599609375, 1272.9899902344, 7.6017799377441, 'Calton Heights Street', 180000},
[2934] = {3511, 26, -1927.7099609375, 1252.4000244141, 19.5, 'Calton Heights Alley', 180000},
[2935] = {3512, 26, -1913.3399658203, 1252.4000244141, 19.5, 'Calton Heights Alley', 180000},
[2936] = {3513, 25, -1901.4000244141, 1203.1999511719, 42.377998352051, 'Calton Heights Street', 1},
[2937] = {3514, 25, -1901.9699707031, 1222.5899658203, 33.743801116943, 'Calton Heights Street', 1},
[2938] = {3515, 32, -1901.9799804688, 1239.7299804688, 26.130399703979, 'Calton Heights Street', 1},
[2939] = {3516, 30, -1713.8399658203, 1366.3900146484, 7.1853199005127, 'Beachwood Ave', 200000},
[2940] = {3517, 30, -1699.7299804688, 1380.6899414063, 7.1875, 'Beachwood Ave', 200000},
[2941] = {3518, 31, -1694.1300048828, 1392.2199707031, 7.1821899414063, 'Beachwood Ave', 200000},
[2942] = {3519, 32, -1684.8299560547, 1401.5400390625, 7.1821699142456, 'Beachwood Ave', 190000},
[2943] = {3520, 32, -1677.6800537109, 1410.0899658203, 7.1853199005127, 'Beachwood Ave', 190000},
[2944] = {3521, 26, -1672.1199951172, 1417.9100341797, 7.1860299110413, 'Beachwood Ave', 190000},
[2945] = {3522, 26, -1664.7199707031, 1425.3199462891, 7.1860299110413, 'Beachwood Ave', 190000},
[2946] = {3523, 25, -1655.1099853516, 1428.9899902344, 7.1875, 'Beachwood Ave', 280000},
[2947] = {3524, 25, -1655.1300048828, 1411.8299560547, 7.1796898841858, 'Beachwood Ave', 280000},
[2948] = {3525, 24, -1664.3199462891, 1406.3399658203, 7.1796898841858, 'Beachwood Ave', 120000},
[2949] = {3526, 24, -1668.0500488281, 1398.9399414063, 7.1796898841858, 'Beachwood Ave', 120000},
[2950] = {3527, 23, -1669.8000488281, 1393.5100097656, 7.1796898841858, 'Beachwood Ave', 120000},
[2951] = {3528, 18, -1675.2700195313, 1377.0100097656, 7.1796898841858, 'Beachwood Ave', 180000},
[2952] = {3529, 18, -1691.8299560547, 1367.7900390625, 7.1796898841858, 'Beachwood Ave', 180000},
[2953] = {3530, 18, -1706.5100097656, 1353.0999755859, 7.1796898841858, 'Beachwood Ave', 180000},
[2954] = {3531, 17, -1681.2700195313, 1349.9799804688, 7.1721901893616, 'Beachwood Ave', 180000},
[2955] = {3532, 17, -1659.2399902344, 1368.2700195313, 7.1721901893616, 'Beachwood Ave', 180000},
[2956] = {3533, 16, -1666.5799560547, 1360.9300537109, 7.1721901893616, 'Beachwood Ave', 180000},
[2957] = {3534, 13, -1650, 1377.5400390625, 7.1721901893616, 'Beachwood Ave', 210000},
[2958] = {3535, 31, -1642.6300048828, 1384.8800048828, 7.1721901893616, 'Beachwood Ave', 280000},
[2959] = {3536, 17, -1635.3299560547, 1392.1899414063, 7.1721901893616, 'Beachwood Ave', 100000},
[2960] = {3537, 24, -1629.2399902344, 1388.3900146484, 7.1875, 'Beachwood Ave', 100000},
[2961] = {3538, 24, -1631.1600341797, 1376.9699707031, 7.1867098808289, 'Beachwood Ave', 100000},
[2962] = {3539, 24, -1649.5100097656, 1368.2299804688, 7.1796898841858, 'Beachwood Ave', 100000},
[2963] = {3540, 23, -1653.1800537109, 1354.9399414063, 7.1859998703003, 'Beachwood Ave', 100000},
[2964] = {3541, 23, -1686.3699951172, 1325.4499511719, 7.1875, 'Beachwood Ave', 100000},
[2965] = {3542, 13, -1694.1899414063, 1330.9399414063, 7.182559967041, 'Beachwood Ave', 250000},
[2966] = {3543, 6, 841.28497314453, -1471.3599853516, 14.313599586487, 'Wilshire Blvd.', 480000},
[2967] = {3544, 6, 898.46099853516, -1445.6400146484, 14.364700317383, 'Wilshire Blvd.', 480000},
[2968] = {3545, 6, 898.40899658203, -1472.8299560547, 14.341400146484, 'Wilshire Blvd.', 490000},
[2969] = {3546, 6, 900.21502685547, -1447.3199462891, 14.370300292969, 'Wilshire Blvd.', 480000},
[2970] = {3547, 6, 900.19702148438, -1471.0600585938, 14.343999862671, 'Wilshire Blvd.', 480000},
[2971] = {3548, 6, 849.59301757813, -1519.8900146484, 14.348299980164, 'Wilshire Blvd.', 480000},
[2972] = {3549, 6, 876.208984375, -1512.8599853516, 14.348799705505, 'Wilshire Blvd.', 480000},
[2973] = {3550, 6, 878.0419921875, -1514.6400146484, 14.350099563599, 'Wilshire Blvd.', 480000},
[2974] = {3551, 6, 901.65899658203, -1514.6600341797, 14.363800048828, 'Wilshire Blvd.', 300000},
[2975] = {3552, 6, 903.39599609375, -1512.9300537109, 14.362999916077, 'Wilshire Blvd.', 480000},
[2976] = {3553, 6, 813.69000244141, -1456.6500244141, 14.225799560547, 'Wilshire Blvd.', 1},
[2977] = {3554, 6, 824.51501464844, -1424.1999511719, 14.498900413513, 'Wilshire Blvd.', 140000},
[2978] = {3555, 6, 852.26501464844, -1423.2700195313, 14.136699676514, 'Wilshire Blvd.', 219000},
[2979] = {3556, 6, 880.11901855469, -1424.8199462891, 14.484399795532, 'Wilshire Blvd.', 1},
[2980] = {3557, 6, 761.07000732422, -1564.0300292969, 13.928899765015, 'Wilshire Blvd.', 1},
[2981] = {3558, 22, 771.125, -1510.6999511719, 13.546899795532, 'Wilshire Blvd.', 3000000},
[2982] = {3559, 25, 782.79998779297, -1464.3599853516, 13.546899795532, 'Wilshire Blvd.', 500000},
[2983] = {3560, 20, 816.18701171875, -1386.0799560547, 13.596699714661, 'Wilshire Blvd.', 2500000},
[2984] = {3561, 22, 948.44702148438, -916.45697021484, 45.143600463867, 'Central St.', 5000000},
[2985] = {3562, 4, 875.53802490234, -968.74798583984, 37.1875, 'Central St.', 320000},
[2986] = {3563, 22, 1259.4200439453, -785.43701171875, 92.031196594238, 'Mad Dog's Mansion', 6000000},
[2987] = {3564, 2, 2203.8500976563, 106.16300201416, 28.441600799561, 'Union Ave.', 220000},
[2988] = {3565, 2, 2236.5500488281, 168.30400085449, 28.153499603271, 'Union Ave.', 220000},
[2989] = {3566, 2, 2285.8999023438, 161.77099609375, 28.441600799561, 'Union Ave.', 220000},
[2990] = {3567, 2, 2258, 168.33700561523, 28.153600692749, 'Union Ave.', 220000},
[2991] = {3568, 2, 2203.8500976563, 62.279300689697, 28.441600799561, 'Union Ave.', 220000},
[2992] = {3569, 2, 2249.3000488281, 111.77100372314, 28.441600799561, 'Union Ave.', 220000},
[2993] = {3570, 2, 2269.5100097656, 111.76999664307, 28.441600799561, 'Union Ave.', 230000},
[2994] = {3571, 2, 2323.8500976563, 116.19699859619, 28.441600799561, 'Cain Street', 220000},
[2995] = {3572, 2, 2323.8500976563, 136.40299987793, 28.441600799561, 'Cain Street', 220000},
[2996] = {3573, 2, 2323.8500976563, 162.25, 28.441600799561, 'Cain Street', 1},
[2997] = {3574, 13, 2450.2700195313, 662.55603027344, 11.460900306702, 'Pico Boulevard', 170000},
[2998] = {3575, 19, 2449.2199707031, 689.85400390625, 11.460900306702, 'Pico Boulevard', 170000},
[2999] = {3576, 13, 2450.8100585938, 714.40698242188, 11.468299865723, 'Pico Boulevard', 170000},
[3000] = {3577, 13, 2450.2700195313, 742.63800048828, 11.460900306702, 'Pico Boulevard', 170000},
[3001] = {3578, 17, 309.19900512695, 44.460899353027, 3.0879700183868, 'Harold Way', 80000},
[3002] = {3579, 17, 317.73901367188, 54.611301422119, 3.375, 'Harold Way', 80000},
[3003] = {3580, 17, 285.95300292969, 41.094699859619, 2.5484399795532, 'Harold Way', 80000},
[3004] = {3581, 17, 316.4460144043, 18.23929977417, 4.5156202316284, 'Harold Way', 80000},
[3005] = {3582, 17, 340.10598754883, 33.557598114014, 6.4070701599121, 'Harold Way', 80000},
[3006] = {3583, 17, 342.5719909668, 62.790000915527, 3.8627901077271, 'Harold Way', 80000},
[3007] = {3600, 27, 808.06896972656, 372.30499267578, 19.45299911499, 'Alisto Street', 12000},
[3008] = {3601, 27, 805.35797119141, 358.36700439453, 19.762100219727, 'Alisto Street', 12000},
[3009] = {3602, 27, 787.60498046875, 375.81100463867, 21.296699523926, 'Alisto Street', 12000},
[3010] = {3603, 27, 783.18200683594, 377.55200195313, 21.296699523926, 'Alisto Street', 12000},
[3011] = {3604, 27, 783.80401611328, 352.5710144043, 19.593799591064, 'Alisto Street', 12000},
[3012] = {3605, 27, 772.92297363281, 348.23999023438, 20.152700424194, 'Alisto Street', 12000},
[3013] = {3606, 27, 748.39001464844, 350.87399291992, 20.585800170898, 'Alisto Street', 12000},
[3014] = {3607, 27, 751.69097900391, 375.35800170898, 23.374900817871, 'alisto street', 12000},
[3015] = {3608, 27, 758.90802001953, 375.04800415039, 23.392200469971, 'alisto street', 12000},
[3016] = {3609, 27, 746.39801025391, 305.02099609375, 20.234399795532, 'Alisto Street', 12000},
[3017] = {3610, 27, 705.27801513672, 292.08200073242, 20.421899795532, 'alisto street', 12000},
[3018] = {3611, 27, 719.06201171875, 300.64700317383, 20.376600265503, 'Alisto Street', 12000},
[3019] = {3612, 27, 723.666015625, 269.67498779297, 22.453100204468, 'alisto street', 12000},
[3020] = {3613, 27, 748.17700195313, 257.10900878906, 27.085899353027, 'alisto street', 12000},
[3021] = {3614, 27, 747.10900878906, 278.26901245117, 27.218799591064, 'Alisto Street', 12000},
[3022] = {3615, 14, -0.89550799131393, 1178.6999511719, 19.44939994812, 'battle motel', 20000},
[3023] = {3616, 14, -0.89257800579071, 1185.7299804688, 19.402200698853, 'Battle Motel', 20000},
[3024] = {3617, 14, -0.89355498552322, 1172.0799560547, 19.496200561523, 'battle motel', 20000},
[3025] = {3618, 14, 26.17970085144, 1181.5699462891, 19.255599975586, 'Battle Motel', 20000},
[3026] = {3619, 14, -0.89550799131393, 1165.0999755859, 19.549600601196, 'battle motel', 20000},
[3027] = {3620, 14, 26.17970085144, 1174.7600097656, 19.386999130249, 'Battle Motel', 20000},
[3028] = {3621, 14, 26.178699493408, 1167.9799804688, 19.517999649048, 'Battle Motel', 20000},
[3029] = {3622, 14, 26.178699493408, 1161.1300048828, 19.637800216675, 'battle motel', 20000},
[3030] = {3623, 20, -207.87899780273, 1119.1800537109, 20.42970085144, 'Prince St.', 600000},
[3031] = {3624, 29, 1223.0100097656, 2616.7900390625, 10.826499938965, 'Westwood Boulevrad', 400000},
[3032] = {3625, 25, 1225.2700195313, 2584.9399414063, 10.820300102234, 'Westwood Boulevard', 400000},
[3033] = {3626, 29, 1325.6199951172, 2567.3500976563, 10.820300102234, 'Westwood Boulevrad', 400000},
[3034] = {3627, 29, 1359.7399902344, 2565.4299316406, 10.826499938965, 'Westwood Boulevrad', 400000},
[3035] = {3628, 25, 1349.6300048828, 2567.6899414063, 10.820300102234, 'Westwood Boulevard', 400000},
[3036] = {3629, 25, 1451.4599609375, 2565.4299316406, 10.826499938965, 'Westwood Boulevard', 400000},
[3037] = {3630, 29, 1441.6600341797, 2567.6899414063, 10.820300102234, 'Westwood Boulevrad', 400000},
[3038] = {3631, 29, 1503.3299560547, 2567.6899414063, 10.820300102234, 'Westwood Boulevrad', 320000},
[3039] = {3632, 29, 1551.4799804688, 2567.3500976563, 10.820300102234, 'Westwood Boulevrad', 400000},
[3040] = {3633, 25, 1417.9499511719, 2567.4799804688, 10.820300102234, 'Westwood Boulevard', 400000},
[3041] = {3634, 29, 1596.4899902344, 2567.6899414063, 10.820300102234, 'Westwood Boulevrad', 600000},
[3042] = {3635, 25, 1513.3699951172, 2565.4299316406, 10.826499938965, 'Westwood Boulevard', 400000},
[3043] = {3636, 25, 1564.6099853516, 2565.4299316406, 10.826499938965, 'Westwood Boulevard', 400000},
[3044] = {3637, 25, 1623.5200195313, 2567.3400878906, 10.820300102234, 'Westwood Boulevard', 400000},
[3045] = {3638, 16, 1665.5799560547, 2569.419921875, 11.298899650574, 'Westwood Boulevrad', 300000},
[3046] = {3639, 13, 1646.5100097656, 2569.580078125, 10.820300102234, 'Westwood Boulevard', 260000},
[3047] = {3640, 16, 1666.9200439453, 2610.1899414063, 11.298899650574, 'Westwood Boulevrad', 300000},
[3048] = {3641, 13, 1638.1500244141, 2610.7199707031, 10.820300102234, 'Westwood Boulevard', 260000},
[3049] = {3642, 13, 1618.6700439453, 2610.0300292969, 10.820300102234, 'Westwood Boulevard', 260000},
[3050] = {3643, 16, 1515.8699951172, 2610.1899414063, 11.298899650574, 'Westwood Boulevrad', 300000},
[3051] = {3644, 13, 1600.5200195313, 2610.0300292969, 10.820300102234, 'Westwood Boulevard', 260000},
[3052] = {3645, 13, 1554.5699462891, 2610.7199707031, 10.820300102234, 'Westwood Boulevard', 260000},
[3053] = {3646, 16, 1344.5699462891, 2610.1899414063, 11.298899650574, 'Westwood Boulevrad', 300000},
[3054] = {3647, 13, 1535.0300292969, 2610.0300292969, 10.820300102234, 'Westwood Boulevard', 260000},
[3055] = {3648, 16, 1313.7600097656, 2610.1899414063, 11.298899650574, 'Westwood Boulevrad', 300000},
[3056] = {3649, 13, 1265.4399414063, 2610.0300292969, 10.820300102234, 'Westwood Boulevard', 260000},
[3057] = {3650, 13, 1285.0200195313, 2610.7199707031, 10.820300102234, 'Westwood Boulevard', 260000},
[3058] = {3654, 13, 1565.4699707031, 2757.1000976563, 10.820300102234, 'Maple St.', 260000},
[3059] = {3655, 13, 1564.7800292969, 2776.5600585938, 10.820300102234, 'Maple St.', 260000},
[3060] = {3656, 13, 1565.3000488281, 2793.5500488281, 10.820300102234, 'Maple St.', 260000},
[3061] = {3657, 25, 1550.5100097656, 2846.080078125, 10.826499938965, 'Maple St.', 400000},
[3062] = {3658, 25, 1575.7600097656, 2844.169921875, 10.820300102234, 'Maple St.', 400000},
[3063] = {3659, 25, 1622.7199707031, 2846.080078125, 10.826499938965, 'Maple St.', 400000},
[3064] = {3660, 29, 1601.7099609375, 2846.080078125, 10.826499938965, 'Maple St.', 400000},
[3065] = {3661, 25, 1664.7399902344, 2846.080078125, 10.826499938965, 'Maple St.', 400000},
[3066] = {3662, 29, 1632.8399658203, 2843.8200683594, 10.820300102234, 'Maple St.', 400000},
[3067] = {3663, 25, 1588.5200195313, 2797.330078125, 10.826499938965, 'Maple St.', 400000},
[3068] = {3664, 13, 1618.3599853516, 2800.7900390625, 10.820300102234, 'Maple St.', 260000},
[3069] = {3665, 13, 1637.8100585938, 2801.4799804688, 10.820300102234, 'Maple St.', 260000},
[3070] = {3666, 13, 1654.7199707031, 2800.7900390625, 10.820300102234, 'Maple St.', 260000},
[3071] = {3667, 13, 1672.9799804688, 2800.9499511719, 10.820300102234, 'Maple St.', 260000},
[3072] = {3668, 13, 1643.75, 2753.4499511719, 10.820300102234, 'Francisco St.', 260000},
[3073] = {3669, 29, 1652.5, 2708.8500976563, 10.826499938965, 'Francisco St.', 400000},
[3074] = {3670, 25, 1627.2700195313, 2710.7600097656, 10.820300102234, 'Francisco St.', 400000},
[3075] = {3671, 29, 1601.1800537109, 2708.8500976563, 10.826499938965, 'Francisco St.', 400000},
[3076] = {3672, 13, 1626.6300048828, 2754.1398925781, 10.820300102234, 'Francisco St. ', 260000},
[3077] = {3673, 13, 1663.1600341797, 2754.1398925781, 10.820300102234, 'Francisco St.', 260000},
[3078] = {3674, 25, 1580.2600097656, 2708.8500976563, 10.826499938965, 'Francisco St.', 400000},
[3079] = {3675, 13, 1608.6199951172, 2754.1398925781, 10.820300102234, 'Francisco St. ', 260000},
[3080] = {3676, 29, 1570.1400146484, 2711.1101074219, 10.820300102234, 'Francisco St.', 400000},
[3081] = {3677, 25, 1599.4300537109, 2757.6000976563, 10.826499938965, 'Francisco St. ', 400000},
[3082] = {3678, 22, 1456.1300048828, 2773.3999023438, 10.820300102234, 'Golf Club', 8000000},
[3083] = {3679, 13, 1573.1099853516, 2657.830078125, 10.820300102234, 'Hunter St.', 260000},
[3084] = {3680, 29, 1611.7600097656, 2648.3601074219, 10.826499938965, 'Hunter St.', 400000},
[3085] = {3681, 13, 1555.9499511719, 2658.5200195313, 10.820300102234, 'Hunter St.', 260000},
[3086] = {3682, 13, 1607.6099853516, 2679.330078125, 10.820300102234, 'Hunter St.', 260000},
[3087] = {3683, 13, 2037.0899658203, 2664.5100097656, 10.820300102234, 'Molino St.', 260000},
[3088] = {3684, 13, 1969.6899414063, 2664.5100097656, 10.820300102234, 'Molino St.', 260000},
[3089] = {3685, 13, 1989.1800537109, 2665.1899414063, 10.820300102234, 'Molino St.', 260000},
[3090] = {3686, 13, 2056.5500488281, 2665.1899414063, 10.820300102234, 'Molino St.', 260000},
[3091] = {3687, 13, 1921.75, 2665.1899414063, 10.820300102234, 'Molino St.', 260000},
[3092] = {3688, 16, 2017.9399414063, 2664.669921875, 11.298899650574, 'Molino St.', 300000},
[3093] = {3689, 16, 1950.5, 2664.669921875, 11.298899650574, 'Molino St.', 300000},
[3094] = {3690, 16, 1969.8599853516, 2721.7800292969, 11.298899650574, 'Industrial St.', 300000},
[3095] = {3691, 13, 1931.3100585938, 2721.2600097656, 10.820300102234, 'Industrial St.', 260000},
[3096] = {3692, 13, 1950.7600097656, 2721.9499511719, 10.820300102234, 'Industrial St.', 260000},
[3097] = {3693, 13, 1998.6099853516, 2721.2600097656, 10.820300102234, 'Industrial St.', 260000},
[3098] = {3694, 13, 2018.1600341797, 2721.9499511719, 10.820300102234, 'Industrial St.', 260000},
[3099] = {3695, 13, 2066.0400390625, 2721.2600097656, 10.820300102234, 'Industrial St.', 260000},
[3100] = {3696, 16, 2037.2700195313, 2721.6298828125, 11.543000221252, 'Industrial St.', 300000},
[3101] = {3697, 25, 2039.5799560547, 2766.5500488281, 10.826499938965, 'Industrial St.', 400000},
[3102] = {3698, 29, 2049.7399902344, 2764.330078125, 10.820300102234, 'Industrial St.', 400000},
[3103] = {3699, 29, 2018.5500488281, 2766.5500488281, 10.826499938965, 'Industrial St.', 400000},
[3104] = {3700, 25, 1992.5799560547, 2764.6298828125, 10.820300102234, 'Industrial St.', 1},
[3105] = {3701, 29, 1967.3399658203, 2766.5400390625, 10.826499938965, 'Industrial St.', 400000},
[3106] = {3702, 29, 1929.8499755859, 2774.3701171875, 10.820300102234, 'Industrial St.', 400000},
[3107] = {3703, 15, 2109.2399902344, 2652.9499511719, 10.812999725342, 'Molino St.', 40000},
[3108] = {3704, 15, 2104.2399902344, 2678.8601074219, 10.812999725342, 'Molino St.', 40000},
